gdb_geomattr_data,shape,SampleDate,FieldReplicate,SampleID,FinalID,LifeStageCode,Distinct,BAResult,CollectionMethodCode,record_origin,origin_lastupdatedate,DatabaseCode
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Hydrobiidae,X,0,64,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Simulium,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Rheocricotopus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Hydra,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Caloparyphus/ Euparyphus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Turbellaria,X,0,8,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Hydroptila,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Parametriocnemus,L,0,8,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Polypedilum,L,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Ordobrevia nubifera,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Argia,L,0,8,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Coenagrionidae,L,1,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Oligochaeta,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Sperchon,X,0,32,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Hyalella,X,0,39,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2002-08-27,1,538WE1104_08272002_BMI_TRC_1,Micrasema,L,0,272,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Torrenticola,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Turbellaria,X,0,85,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Microcylloepus,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Rhithrogena,L,0,10,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Fallceon quilleri,L,0,73,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Atractides,X,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Oligochaeta,X,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Optioservus,L,0,12,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Microcylloepus,A,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Rheocricotopus,L,0,10,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Xenochironomus,L,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Pentaneura,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Baetis tricaudatus,L,0,22,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Rheotanytarsus,L,0,11,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Caenis,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Polypedilum,L,0,7,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Optioservus,A,0,1,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Tanytarsus,L,0,3,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Argia,L,0,5,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Sperchon,X,0,15,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Thienemanniella,L,0,9,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Hydropsyche,L,0,69,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Epeorus,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Chimarra,L,0,108,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Tricorythodes,L,0,4,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Cricotopus,L,0,2,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2005-09-28,1,504CE0657_09282005_BMI_TRC_1,Simulium,L,0,31,BMI_TRC,SWAMP,2013-12-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Paraphaenocladius,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Thienemanniella,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Limnophyes,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Micropsectra,L,0,45,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Paraleptophlebia,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Paramerina,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Lymnaeidae,X,0,26,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Parachaetocladius,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Tipula,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Chloroperlidae,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Eubrianax edwardsii,L,0,51,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Pagastia,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Limnophila,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Parakiefferiella,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Optioservus,A,0,13,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Lepidostoma,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Alotanypus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Bezzia/ Palpomyia,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Neoplasta,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Calineuria californica,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Micropsectra,P,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Microtendipes rydalensis group,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Cricotopus nostocicola,L,0,12,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Nemouridae,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Gumaga,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Sperchon,X,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Hydropsyche,L,0,56,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Paratendipes,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Parametriocnemus,L,0,18,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Malenka,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Pseudorthocladius,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Wormaldia,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Tvetenia,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Cordulegaster dorsalis,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Paracricotopus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Orthocladius complex,L,0,30,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Simulium,L,0,20,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Optioservus,L,0,119,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Polypedilum,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Argia,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Tipulidae,P,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Eukiefferiella,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Synorthocladius semivirens,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Oligochaeta,X,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Torrenticola,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Sweltsa,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Tanytarsus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Pseudochironomus,L,0,7,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Diphetor hageni,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Ormosia,L,0,12,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Sperchonopsis,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Rheocricotopus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Dasyhelea,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Thienemannimyia group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Stempellinella,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Hexatoma,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2001-09-13,1,637WE0759_09132001_BMI_TRC_1,Rheotanytarsus,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Probezzia,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Ameletus,L,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Brillia,L,0,3,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Paraleptophlebia,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Serratella tibialis,L,0,4,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Micropsectra,L,0,10,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Rhyacophila betteni group,L,0,4,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Turbellaria,X,0,6,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Cinygmula,L,0,6,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Drunella spinifera,L,0,4,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Malenka,L,0,4,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Limnephilidae,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Epeorus,L,0,12,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Pisidium,X,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Sweltsa,L,0,3,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Rhyacophila brunnea group,L,0,3,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Glutops,L,0,4,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Heterlimnius,L,0,8,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Cleptelmis addenda,A,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Chloroperlidae,L,0,3,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Baetidae,L,0,20,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Simulium,L,0,5,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Rheotanytarsus,L,0,10,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Drunella doddsii,L,0,18,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Orthocladius lignicola,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Attenella delantala,L,0,8,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Pseudodiamesa,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Stempellinella,L,0,18,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Perlidae,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Orthocladius complex,L,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Caudatella,L,0,4,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Yoraperla nigrisoma,L,0,6,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Perlodidae,L,0,3,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Baetis tricaudatus,L,0,13,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Ephemerellidae,L,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Isoperla,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Diphetor hageni,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Protzia,X,0,3,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Eukiefferiella,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Glossosomatidae,P,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Testudacarus,X,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Cricotopus nostocicola,L,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Heterotrissocladius,P,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Ostracoda,X,0,6,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Estelloxus,X,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Parametriocnemus,L,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Rhyacophila arnaudi,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Lebertia,X,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Forcipomyia,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Heleniella,L,0,2,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Heterotrissocladius marcidus group,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Neophylax,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Stempellinella,P,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2009-07-28,1,631PS0011_07282009_BMI_TRC_1,Nanocladius,L,0,1,BMI_TRC,SWAMP,2011-07-07,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Sperchon,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Eubrianax edwardsii,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Heptageniidae,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Tanytarsus,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Rhyacophila sibirica group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Optioservus,A,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Optioservus,L,0,14,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Simulium,L,0,69,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Rheotanytarsus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Parametriocnemus,L,0,61,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Suwallia,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Rhyacophila,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Thienemannimyia group,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Baetis tricaudatus,L,0,170,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Chloroperlidae,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Tvetenia bavarica group,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Ordobrevia nubifera,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Hydroptila,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Pericoma/ Telmatoscopus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Paratanytarsus,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Rhizelmis nigra,A,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Amiocentrus aspilus,L,0,10,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Brillia,L,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Torrenticola,X,0,4,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Eukiefferiella,L,0,9,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Bezzia/ Palpomyia,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Rheocricotopus,L,0,6,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Micropsectra,L,0,17,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Anagapetus,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Atractides,X,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Isoperla,L,0,5,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Hexatoma,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Malenka,L,0,31,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Fallceon quilleri,L,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Lepidostoma,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Corynoneura,L,0,3,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Lebertia,X,0,2,BMI_TRC,SWAMP,2012-10-04,SWAMP
,,2003-05-27,1,305CAW097_05272003_BMI_TRC_1,Rhyacophila betteni group,L,0,1,BMI_TRC,SWAMP,2012-10-04,SWAMP
